comment  like                            nick     postTime reply  unlike                                user_url
                                        挺好 大爱金典战役   6.0                  土豆用户_384845998  2017年06月25日   NaN     1.0  http://i.youku.com/i/UMTUzOTM4Mzk5Mg==
                                        火影这个ip不错啊   6.0                          smylyb  2017年06月21日   NaN     NaN      http://i.youku.com/i/UNTYzOTI0ODA=
                                 都78集了 才发现 😓😓😓   6.0                            男大大吖  2017年07月14日   (1)     NaN  http://i.youku.com/i/UMzE4NjIwNDcyNA==
                                          谁出的，我爱她   6.0                            影之重生  2017年06月21日   NaN     NaN  http://i.youku.com/i/UMzMyMjQ4ODQ5Mg==
                                    以前就发现了 就是没看了的   6.0                  手机用户_474570040  2017年06月27日   NaN     2.0  http://i.youku.com/i/UMTg5ODI4MDE2MA==
                                          今天才发现这个   7.0                            沁园雨罄  2017年07月19日   NaN     NaN  http://i.youku.com/i/UMzM4MzI1MDE5Mg==
                                   刚刚看见，我不是一个好火影迷   7.0            微信用户1469357244683648  2017年07月04日   NaN     4.0  http://i.youku.com/i/UMzgyOTI1MzA0NA==
                                       哎，我不是一个火影迷   7.0               ios游客用户8127403794  2017年07月03日   NaN     2.0  http://i.youku.com/i/UNDUyOTEzMjkxMg==
                                   我是个不合格的火影迷😂😂   7.0                  Vincent0618liu  2017年07月03日   NaN     2.0  http://i.youku.com/i/UMzI2OTE1OTUwOA==
                                我是个不合格的火影迷，更完了才知道   7.0            腾讯用户1463840540706635  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMzY2MDI3Nzg4NA==
                                     握草 都更新到八十二了？   4.0                           人称鸭子ベ  2017年07月18日   NaN     NaN  http://i.youku.com/i/UMzAwNjI3MjQzNg==
                                          才看到的来报道   7.0                        会游动的风lki  2017年06月28日   NaN     NaN  http://i.youku.com/i/UNDM0MDE3NTM0MA==
                                              才发现   7.0                            LY龙月  2017年06月28日   (1)     1.0  http://i.youku.com/i/UMzg5NjI2NDgwMA==
                                             这是什么   7.0                        SHADOW丶梦  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMzA0NTU3NTYxMg==
                                             还可以啦   7.0                  优酷用户5202392242  2017年06月24日   NaN     NaN  http://i.youku.com/i/UNDcwMjMzODk3Ng==
                                  什么时候有出的？以前怎么没看见   7.0                         不加糖的爆米花  2017年06月21日   NaN     NaN  http://i.youku.com/i/UNDcxMTMxMDA2OA==
                                这什么时候出的 怎么突然就搜到了？   7.0                  土豆用户_387247829  2017年06月21日   NaN     NaN  http://i.youku.com/i/UMTU0ODk5MTMxNg==
              //@抹不掉你的:还是火影的打法实在，相比海贼王那种乱打一通好看多了对   7.0                  土豆用户_857835250  2017年06月21日   NaN     3.0  http://i.youku.com/i/UMzQzMTM0MTAwMA==
                                 终于朋友发布这种精华集合版本了！   3.0                           故国有明v  2017年07月20日   NaN     NaN  http://i.youku.com/i/UNDgwNjUwMDI1Mg==
                               以前有个火影忍者只战不说 后来不见了   NaN                          小苹果946  2017年11月01日   NaN     NaN  http://i.youku.com/i/UNDMxMTY0MTMwMA==
                                   靠，什么时候出的，都18级了   6.0                              榊魔  2017年06月20日   NaN     NaN  http://i.youku.com/i/UNDM4OTMyMTU1Ng==
                           都50多了，我才知道，妈的该打！😂😂😂   5.0                  腾讯用户8651650036  2017年07月05日   NaN     2.0  http://i.youku.com/i/UNDY2ODA2NTkyMA==
                                     我也是才刚发现，吓到我了   5.0            腾讯用户1476608257880373  2017年06月23日   NaN     1.0  http://i.youku.com/i/UNDA2MDE3NTE4NA==
                                   刚刚出的 好6 一次二十六集   5.0                  腾讯用户5479412789  2017年06月23日   NaN     1.0  http://i.youku.com/i/UNDczMTY1MDA4OA==
                                  68 我也是个不合格的火影迷啊   4.0                       水果人jiraya  2017年07月04日   NaN     2.0  http://i.youku.com/i/UNDUwODI0MzY2OA==
                                      这首曲子开头真的很棒！   5.0                        取的名字一定要长  2017年08月03日   NaN     NaN      http://i.youku.com/i/UMTM0NjQ3ODIw
                                      不错不错，可以重温火影   5.0                           劉大人oO  2017年07月05日   NaN     NaN  http://i.youku.com/i/UMTQ4NzczNDcxNg==
                                    第二场忍界大战是多少集 ？   3.0                      Superman@Z  2017年08月05日   NaN     1.0  http://i.youku.com/i/UNDcxNDA0NTQ4OA==
                                       话说为什是龙珠的音乐   5.0                  土豆用户_783712623  2017年06月27日   NaN     3.0  http://i.youku.com/i/UMzEzNDg1MDQ5Mg==
                             路坎坎坷坷坎坎坷坷健健康康坎坎坷坷，，，   NaN           支付宝用户1467338066002576  2017年08月29日   NaN     NaN  http://i.youku.com/i/UMzc2ODg1MzYzNg==
                     本来就影//@帝王心丶64243641:卡卡西有影级实力   6.0                  腾讯用户7464489496  2017年06月22日   (1)     2.0  http://i.youku.com/i/UNDQ5MTgxMDU0OA==
                                   欢迎收看中二培养教程回放录像   NaN                            弦子弦儿          2周前   NaN     NaN      http://i.youku.com/i/UMTYzNDQ4MjY4
                                       太好了，又可以慢慢看   6.0                  微信用户6573705471  2017年08月06日   NaN     NaN  http://i.youku.com/i/UNDUxNjc0ODY1Mg==
                                      啥时候出来的刚发现+1   6.0            优酷用户1495882819105802  2017年07月23日   NaN     NaN  http://i.youku.com/i/UNDY2Mzk2NTQyNA==
                             都90集了，才发现，感觉整个人有点不太好   6.0                  优酷用户8661429266  2017年07月20日   NaN     1.0  http://i.youku.com/i/UNDY0NzM3NzgyNA==
                                           制作人大爱啊   5.0                       376633026  2017年06月22日   NaN     NaN      http://i.youku.com/i/UMjI2NTUzODA=
                                自来也的战役在哪？那可是非常经典啊   3.0                  腾讯用户4820793912  2017年07月09日   (1)     NaN  http://i.youku.com/i/UNDcyNzE2MTQ2NA==
                                    我才发现我是个不合格的粉丝   6.0                  腾讯用户5302217873  2017年06月28日   NaN     3.0  http://i.youku.com/i/UNDc1NDA4Mjc5Mg==
                                          这什么时候出的   6.0                  腾讯用户4930449232  2017年06月24日   NaN     NaN  http://i.youku.com/i/UNDczNTk0NDI1Ng==
                                         这什么时候有的啊   6.0                    阳光宝贝15400108  2017年06月24日   NaN     1.0  http://i.youku.com/i/UMzAyMjUwMTAwMA==
                                           什么时候出的   6.0            腾讯用户1470014727532912  2017年06月21日   NaN     NaN  http://i.youku.com/i/UMzg1Mzk2MTE4MA==
                                             真怀念啊   6.0                             五夜宫  2017年06月21日   NaN     NaN  http://i.youku.com/i/UMzM1NDQ5NjE3Mg==
                                 啥啥啥～啥时候出的！太感动了😭   5.0                              厨郎  2017年06月22日   NaN     NaN  http://i.youku.com/i/UMTM3NjQ4MzAzMg==
                                    什么情况？到107了才发现   5.0                      冰冻巧克力D83AE  2017年07月28日   NaN     1.0  http://i.youku.com/i/UMTM0NzUzNTM0OA==
                             78了 才发现 往我从它出生一直追到现在   2.0                              视闲  2017年07月16日   (1)     NaN      http://i.youku.com/i/UMjM5MDcxOTg0
                                       我也是，以前没看到过   5.0                  土豆用户_783712623  2017年06月27日   NaN     2.0  http://i.youku.com/i/UMzEzNDg1MDQ5Mg==
                                         没注意到呢好后悔   4.0                    放不下你53749639  2017年07月03日   NaN     NaN  http://i.youku.com/i/UMTgxNzc5NjY4NA==
                              以前火影会一直追，现在妇人转没心情看。   NaN                        口若悬河de雨寒          3周前   NaN     NaN  http://i.youku.com/i/UNTc4ODE2NTc4MA==
                                          前排坐稳小马扎   4.0           sjjjj1492016747625811  2017年07月06日   NaN     1.0  http://i.youku.com/i/UNDU1MTkxMzg2NA==
                                           博人什么垃圾   5.0            腾讯用户1472425601403391  2017年06月23日   NaN     5.0  http://i.youku.com/i/UMzk0ODIwNDYxMg==
                                             回忆童年   5.0                       Donike多尼克  2017年06月21日   NaN     NaN  http://i.youku.com/i/UNDMyNzI5NzY0NA==
                                              好想哭   5.0                  腾讯用户5664607485  2017年06月23日   NaN     1.0  http://i.youku.com/i/UNDczMDQ0OTQwOA==
                                              酷爆了   5.0                  土豆用户_423411366  2017年06月21日   NaN     NaN  http://i.youku.com/i/UMTY5MzY0NTQ2NA==
                                             写轮眼！   5.0                      彬彬90645279  2017年06月21日   (1)     8.0  http://i.youku.com/i/UMzIwODUzMDI1Mg==
                                               淳朴   5.0                      咸鱼87455468  2017年06月24日   NaN     1.0  http://i.youku.com/i/UMTUyMzIyNjU4MA==
                                     我72了才发现是的不合格   4.0                  土豆用户_430035973  2017年07月11日   NaN     2.0  http://i.youku.com/i/UMTcyMDE0Mzg5Mg==
                                  今生无悔入火影、来生愿生木业村   NaN                         ぁ打倒小日本ぁ  2017年09月26日   NaN     NaN      http://i.youku.com/i/UMjgzNzA2MDQ=
